Well,Linker 1,Part 1,Linker 2,Part 2,Linker 3,Part 3,Linker 4,Part 4,Linker 5,Part 5,Linker 6,Part 6,Linker 7,Part 7,Linker 8,Part 8,Linker 9,Part 9,Linker 10,Part 10
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,
